rank,inspect_components,inspect_semis,dismantle_semis,inspect_final,dismantle_final,semi_expected_costs,semi_output_good_probabilities,pass_probability_per_final_assembly,expected_fulfillment_cost,expected_profit
3423,10011011,010,000,1,0,"[31.333333333333332, 46.09053497942386, 33.55555555555556]","[0.7290000000000001, 1.0, 0.9]",0.5904900000000002,211.65375174569039,-11.653751745690386
3424,10111010,010,000,1,0,"[34.888888888888886, 46.09053497942386, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,211.65375174569039,-11.653751745690386
3425,11010011,100,000,1,0,"[46.09053497942386, 31.333333333333332, 33.55555555555556]","[1.0, 0.7290000000000001, 0.9]",0.5904900000000002,211.65375174569039,-11.653751745690386
3426,11010110,100,000,1,0,"[46.09053497942386, 34.888888888888886, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,211.65375174569039,-11.653751745690386
3427,11011001,010,000,1,0,"[33.33333333333333, 46.09053497942386, 31.555555555555557]","[0.81, 1.0, 0.81]",0.5904900000000002,211.65375174569039,-11.653751745690386
3428,11011001,100,000,1,0,"[46.09053497942386, 33.33333333333333, 31.555555555555557]","[1.0, 0.81, 0.81]",0.5904900000000002,211.65375174569039,-11.653751745690386
3429,11011100,100,000,1,0,"[46.09053497942386, 36.888888888888886, 28.0]","[1.0, 0.9, 0.7290000000000001]",0.5904900000000002,211.65375174569039,-11.653751745690386
3430,11111000,010,000,1,0,"[36.888888888888886, 46.09053497942386, 28.0]","[0.9, 1.0, 0.7290000000000001]",0.5904900000000002,211.65375174569039,-11.653751745690386
3431,01011111,010,000,1,0,"[32.0, 45.432098765432094, 33.55555555555556]","[0.7290000000000001, 1.0, 0.9]",0.5904900000000002,211.66769008956564,-11.667690089565639
3432,01111110,010,000,1,0,"[35.55555555555556, 45.432098765432094, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,211.66769008956564,-11.667690089565639
3433,11101011,100,000,1,0,"[45.432098765432094, 32.0, 33.55555555555556]","[1.0, 0.7290000000000001, 0.9]",0.5904900000000002,211.66769008956564,-11.667690089565639
3434,11101110,100,000,1,0,"[45.432098765432094, 35.55555555555556, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,211.66769008956564,-11.667690089565639
3435,01110111,010,000,0,0,"[35.55555555555556, 48.01097393689986, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,211.67213084592433,-11.672130845924329
3436,10101111,100,000,0,0,"[48.01097393689986, 35.55555555555556, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,211.67213084592433,-11.672130845924329
3437,00010011,101,000,1,0,"[51.821368693796664, 31.333333333333332, 41.7283950617284]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,211.67976998759087,-11.679769987590873
3438,10000011,011,000,1,0,"[31.333333333333332, 51.821368693796664, 41.7283950617284]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,211.67976998759087,-11.679769987590873
3439,00101010,011,000,1,0,"[33.55555555555556, 49.38271604938271, 41.9753086419753]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,211.7262311338417,-11.726231133841708
3440,01000110,101,000,1,0,"[49.38271604938271, 33.55555555555556, 41.9753086419753]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,211.7262311338417,-11.726231133841708
3441,00000111,101,001,1,0,"[51.821368693796664, 33.55555555555556, 39.55555555555556]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,211.75503704451722,-11.755037044517223
3442,00100011,011,001,1,0,"[33.55555555555556, 51.821368693796664, 39.55555555555556]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,211.75503704451722,-11.755037044517223
3443,10010000,110,000,1,0,"[48.46822130772747, 48.46822130772747, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,211.76107699352983,-11.761076993529826
3444,00111100,110,000,1,0,"[51.51653711324493, 45.432098765432094, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,211.77966145203015,-11.779661452030155
3445,11100100,110,000,1,0,"[45.432098765432094, 51.51653711324493, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,211.77966145203015,-11.779661452030155
3446,01110111,100,000,0,0,"[48.83401920438958, 34.888888888888886, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,211.91047652619113,-11.910476526191133
3447,01111101,100,000,0,0,"[48.83401920438958, 36.888888888888886, 31.555555555555557]","[1.0, 0.9, 0.81]",0.6561000000000001,211.91047652619113,-11.910476526191133
3448,10101111,010,000,0,0,"[34.888888888888886, 48.83401920438958, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,211.91047652619113,-11.910476526191133
3449,11101101,010,000,0,0,"[36.888888888888886, 48.83401920438958, 31.555555555555557]","[0.9, 1.0, 0.81]",0.6561000000000001,211.91047652619113,-11.910476526191133
3450,00010010,101,000,1,0,"[51.821368693796664, 31.333333333333332, 41.9753086419753]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.05610527222265,-12.056105272222652
3451,10000010,011,000,1,0,"[31.333333333333332, 51.821368693796664, 41.9753086419753]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.05610527222265,-12.056105272222652
3452,00101011,101,000,1,0,"[51.51653711324493, 32.0, 41.7283950617284]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.2312637935883,-12.231263793588312
3453,01000111,011,000,1,0,"[32.0, 51.51653711324493, 41.7283950617284]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.2312637935883,-12.231263793588312
3454,00011100,110,000,1,0,"[51.821368693796664, 45.432098765432094, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.24427291453856,-12.244272914538556
3455,11100000,110,000,1,0,"[45.432098765432094, 51.821368693796664, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.24427291453856,-12.244272914538556
3456,10111010,100,000,1,0,"[48.01097393689986, 33.33333333333333, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,212.27168499082651,-12.271684990826515
3457,11010110,010,000,1,0,"[33.33333333333333, 48.01097393689986, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,212.27168499082651,-12.271684990826515
3458,01001000,011,000,1,0,"[32.0, 49.38271604938271, 43.8957475994513]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.28237105446425,-12.28237105446425
3459,01001000,101,000,1,0,"[49.38271604938271, 32.0, 43.8957475994513]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.28237105446425,-12.28237105446425
3460,01001001,011,000,1,0,"[32.0, 49.38271604938271, 43.895747599451305]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.28237105446425,-12.28237105446425
3461,01001001,101,000,1,0,"[49.38271604938271, 32.0, 43.895747599451305]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.28237105446425,-12.28237105446425
3462,01110000,110,000,1,0,"[48.83401920438958, 48.46822130772747, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.31861074853987,-12.318610748539868
3463,10001100,110,000,1,0,"[48.46822130772747, 48.83401920438958, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.31861074853987,-12.318610748539868
3464,01110011,010,000,0,0,"[35.55555555555556, 48.46822130772747, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,212.36904803968687,-12.369048039686874
3465,10001111,100,000,0,0,"[48.46822130772747, 35.55555555555556, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,212.36904803968687,-12.369048039686874
3466,01010100,110,000,1,0,"[49.38271604938271, 48.01097393689986, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.4579941872924,-12.4579941872924
3467,10101000,110,000,1,0,"[48.01097393689986, 49.38271604938271, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.4579941872924,-12.4579941872924
3468,01011011,011,001,0,0,"[32.0, 46.09053497942386, 39.55555555555556]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.4707979499762,-12.470797949976202
3469,11001011,101,001,0,0,"[46.09053497942386, 32.0, 39.55555555555556]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.4707979499762,-12.470797949976202
3470,10110111,001,000,1,0,"[34.888888888888886, 34.888888888888886, 41.7283950617284]","[0.81, 0.81, 1.0]",0.5904900000000002,212.54580575370647,-12.545805753706475
3471,00110100,011,000,1,0,"[33.55555555555556, 48.01097393689986, 43.8957475994513]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.56253176635678,-12.562531766356784
3472,00110101,011,000,1,0,"[33.55555555555556, 48.01097393689986, 43.895747599451305]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.56253176635678,-12.562531766356784
3473,10100100,101,000,1,0,"[48.01097393689986, 33.55555555555556, 43.8957475994513]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.56253176635678,-12.562531766356784
3474,10100101,101,000,1,0,"[48.01097393689986, 33.55555555555556, 43.895747599451305]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.56253176635678,-12.562531766356784
3475,00101010,101,000,1,0,"[51.51653711324493, 32.0, 41.9753086419753]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.6075990782201,-12.60759907822009
3476,01000110,011,000,1,0,"[32.0, 51.51653711324493, 41.9753086419753]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.6075990782201,-12.60759907822009
3477,00001011,101,000,1,0,"[51.821368693796664, 32.0, 41.7283950617284]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,212.6958752560967,-12.695875256096713
3478,01000011,011,000,1,0,"[32.0, 51.821368693796664, 41.7283950617284]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,212.6958752560967,-12.695875256096713
3479,01010111,100,000,0,0,"[49.38271604938271, 34.888888888888886, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,212.74677715870615,-12.746777158706152
3480,01011101,100,000,0,0,"[49.38271604938271, 36.888888888888886, 31.555555555555557]","[1.0, 0.9, 0.81]",0.6561000000000001,212.74677715870615,-12.746777158706152
3481,10101011,010,000,0,0,"[34.888888888888886, 49.38271604938271, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,212.74677715870615,-12.746777158706152
3482,11101001,010,000,0,0,"[36.888888888888886, 49.38271604938271, 31.555555555555557]","[0.9, 1.0, 0.81]",0.6561000000000001,212.74677715870615,-12.746777158706152
3483,01011011,010,000,1,0,"[32.0, 46.09053497942386, 33.55555555555556]","[0.7290000000000001, 1.0, 0.9]",0.5904900000000002,212.78275759958572,-12.782757599585722
3484,01111010,010,000,1,0,"[35.55555555555556, 46.09053497942386, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,212.78275759958572,-12.782757599585722
3485,11001011,100,000,1,0,"[46.09053497942386, 32.0, 33.55555555555556]","[1.0, 0.7290000000000001, 0.9]",0.5904900000000002,212.78275759958572,-12.782757599585722
3486,11001110,100,000,1,0,"[46.09053497942386, 35.55555555555556, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,212.78275759958572,-12.782757599585722
3487,00111000,110,000,1,0,"[51.51653711324493, 46.09053497942386, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.78322221104824,-12.78322221104824
3488,11000100,110,000,1,0,"[46.09053497942386, 51.51653711324493, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.78322221104824,-12.78322221104824
3489,01101100,110,000,1,0,"[48.83401920438958, 48.83401920438958, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,212.87614450354997,-12.876144503549966
3490,01101111,010,000,0,0,"[35.55555555555556, 48.83401920438958, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,212.92658179469692,-12.926581794696915
3491,01101111,100,000,0,0,"[48.83401920438958, 35.55555555555556, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,212.92658179469692,-12.926581794696915
3492,10110110,001,000,1,0,"[34.888888888888886, 34.888888888888886, 41.9753086419753]","[0.81, 0.81, 1.0]",0.5904900000000002,212.96395606996398,-12.963956069963984
3493,10011010,100,000,1,0,"[48.46822130772747, 33.33333333333333, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,213.04603742834044,-13.04603742834044
3494,11010010,010,000,1,0,"[33.33333333333333, 48.46822130772747, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,213.04603742834044,-13.04603742834044
3495,00001010,101,000,1,0,"[51.821368693796664, 32.0, 41.9753086419753]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.07221054072843,-13.072210540728435
3496,01000010,011,000,1,0,"[32.0, 51.821368693796664, 41.9753086419753]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.07221054072843,-13.072210540728435
3497,01010000,110,000,1,0,"[49.38271604938271, 48.46822130772747, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.15491138105494,-13.154911381054944
3498,10001000,110,000,1,0,"[48.46822130772747, 49.38271604938271, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.15491138105494,-13.154911381054944
3499,10111101,010,000,1,0,"[34.888888888888886, 45.432098765432094, 31.555555555555557]","[0.81, 1.0, 0.81]",0.5904900000000002,213.17303122809275,-13.173031228092754
3500,11110101,100,000,1,0,"[45.432098765432094, 34.888888888888886, 31.555555555555557]","[1.0, 0.81, 0.81]",0.5904900000000002,213.17303122809275,-13.173031228092754
3501,10011100,011,010,0,0,"[31.333333333333332, 42.888888888888886, 43.8957475994513]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.19001649393917,-13.190016493939169
3502,10011101,011,010,0,0,"[31.333333333333332, 42.888888888888886, 43.895747599451305]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.19001649393917,-13.190016493939169
3503,11110000,101,100,0,0,"[42.888888888888886, 31.333333333333332, 43.8957475994513]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.19001649393917,-13.190016493939169
3504,11110001,101,100,0,0,"[42.888888888888886, 31.333333333333332, 43.895747599451305]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.19001649393917,-13.190016493939169
3505,00011000,110,000,1,0,"[51.821368693796664, 46.09053497942386, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.24783367355664,-13.247833673556642
3506,11000000,110,000,1,0,"[46.09053497942386, 51.821368693796664, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.24783367355664,-13.247833673556642
3507,00110000,011,000,1,0,"[33.55555555555556, 48.46822130772747, 43.8957475994513]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.25944896011936,-13.259448960119357
3508,00110001,011,000,1,0,"[33.55555555555556, 48.46822130772747, 43.895747599451305]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.25944896011936,-13.259448960119357
3509,10000100,101,000,1,0,"[48.46822130772747, 33.55555555555556, 43.8957475994513]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.25944896011936,-13.259448960119357
3510,10000101,101,000,1,0,"[48.46822130772747, 33.55555555555556, 43.895747599451305]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.25944896011936,-13.259448960119357
3511,00111111,011,010,0,0,"[33.55555555555556, 42.888888888888886, 41.7283950617284]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.2736465571907,-13.273646557190688
3512,11100111,101,100,0,0,"[42.888888888888886, 33.55555555555556, 41.7283950617284]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.2736465571907,-13.273646557190688
3513,10011100,001,000,1,0,"[31.333333333333332, 36.888888888888886, 43.8957475994513]","[0.7290000000000001, 0.9, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3514,10111000,001,000,1,0,"[34.888888888888886, 33.33333333333333, 43.8957475994513]","[0.81, 0.81, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3515,10111001,001,000,1,0,"[34.888888888888886, 33.33333333333333, 43.895747599451305]","[0.81, 0.81, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3516,11010100,001,000,1,0,"[33.33333333333333, 34.888888888888886, 43.8957475994513]","[0.81, 0.81, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3517,11010101,001,000,1,0,"[33.33333333333333, 34.888888888888886, 43.895747599451305]","[0.81, 0.81, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3518,11110000,001,000,1,0,"[36.888888888888886, 31.333333333333332, 43.8957475994513]","[0.9, 0.7290000000000001, 1.0]",0.5904900000000002,213.5818893151001,-13.581889315100113
3519,10011101,001,000,1,0,"[31.333333333333332, 36.888888888888886, 43.895747599451305]","[0.7290000000000001, 0.9, 1.0]",0.5904900000000002,213.58188931510014,-13.581889315100142
3520,11110001,001,000,1,0,"[36.888888888888886, 31.333333333333332, 43.895747599451305]","[0.9, 0.7290000000000001, 1.0]",0.5904900000000002,213.58188931510014,-13.581889315100142
3521,00111011,100,000,0,0,"[51.51653711324493, 33.33333333333333, 33.55555555555556]","[1.0, 0.81, 0.9]",0.6561000000000001,213.6281451030846,-13.628145103084591
3522,00111110,100,000,0,0,"[51.51653711324493, 36.888888888888886, 30.0]","[1.0, 0.9, 0.81]",0.6561000000000001,213.6281451030846,-13.628145103084591
3523,11000111,010,000,0,0,"[33.33333333333333, 51.51653711324493, 33.55555555555556]","[0.81, 1.0, 0.9]",0.6561000000000001,213.6281451030846,-13.628145103084591
3524,11100110,010,000,0,0,"[36.888888888888886, 51.51653711324493, 30.0]","[0.9, 1.0, 0.81]",0.6561000000000001,213.6281451030846,-13.628145103084591
3525,00111110,011,010,0,0,"[33.55555555555556, 42.888888888888886, 41.9753086419753]","[0.7290000000000001, 1.0, 1.0]",0.6561000000000001,213.64998184182247,-13.649981841822466
3526,11100110,101,100,0,0,"[42.888888888888886, 33.55555555555556, 41.9753086419753]","[1.0, 0.7290000000000001, 1.0]",0.6561000000000001,213.64998184182247,-13.649981841822466
3527,01111010,100,000,1,0,"[48.83401920438958, 33.33333333333333, 30.0]","[1.0, 0.81, 0.81]",0.5904900000000002,213.66551937835166,-13.66551937835166
3528,11001110,010,000,1,0,"[33.33333333333333, 48.83401920438958, 30.0]","[0.81, 1.0, 0.81]",0.5904900000000002,213.66551937835166,-13.66551937835166
3529,00111111,001,000,1,0,"[33.55555555555556, 36.888888888888886, 41.7283950617284]","[0.7290000000000001, 0.9, 1.0]",0.5904900000000002,213.6748116076018,-13.67481160760181
3530,01110111,001,000,1,0,"[35.55555555555556, 34.888888888888886, 41.7283950617284]","[0.81, 0.81, 1.0]",0.5904900000000002,213.6748116076018,-13.67481160760181
3531,10101111,001,000,1,0,"[34.888888888888886, 35.55555555555556, 41.7283950617284]","[0.81, 0.81, 1.0]",0.5904900000000002,213.6748116076018,-13.67481160760181
3532,11100111,001,000,1,0,"[36.888888888888886, 33.55555555555556, 41.7283950617284]","[0.9, 0.7290000000000001, 1.0]",0.5904900000000002,213.6748116076018,-13.67481160760181
3533,01001100,110,000,1,0,"[49.38271604938271, 48.83401920438958, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.71244513606504,-13.712445136065043
3534,01101000,110,000,1,0,"[48.83401920438958, 49.38271604938271, 28.0]","[1.0, 1.0, 0.7290000000000001]",0.6561000000000001,213.71244513606504,-13.712445136065043
